Id,Origem de Tráfego,Dispositivo,Página,Valor Simulado
1459,Paid Search,desktop,2 - Questionário,5000
1460,Paid Search,desktop,1 - Homepage,5000
1460,Paid Search,desktop,3 - Plano de Investimentos,5000
1460,Paid Search,desktop,2 - Questionário,5000
1467,Paid Search,desktop,1 - Homepage,5000
1467,Paid Search,desktop,3 - Plano de Investimentos,5000
1467,Paid Search,desktop,2 - Questionário,5000
1474,Paid Search,desktop,1 - Homepage,5000
1474,Paid Search,desktop,3 - Plano de Investimentos,5000
1474,Paid Search,desktop,2 - Questionário,5000
1478,Paid Search,desktop,1 - Homepage,5000
1478,Paid Search,desktop,3 - Plano de Investimentos,5000
1478,Paid Search,desktop,2 - Questionário,5000
1481,Paid Search,desktop,1 - Homepage,5000
1481,Paid Search,desktop,3 - Plano de Investimentos,5000
1481,Paid Search,desktop,2 - Questionário,5000
1482,Paid Search,desktop,1 - Homepage,5000
1482,Paid Search,desktop,3 - Plano de Investimentos,5000
1482,Paid Search,desktop,2 - Questionário,5000
1484,Paid Search,desktop,1 - Homepage,5000
1484,Paid Search,desktop,2 - Questionário,5000
1486,Paid Search,desktop,1 - Homepage,5000
1486,Paid Search,desktop,2 - Questionário,5000
1488,Paid Search,desktop,1 - Homepage,5000
1488,Paid Search,desktop,3 - Plano de Investimentos,5000
1488,Paid Search,desktop,2 - Questionário,5000
1496,Paid Search,desktop,1 - Homepage,5000
1496,Paid Search,desktop,3 - Plano de Investimentos,5000
1496,Paid Search,desktop,2 - Questionário,5000
1508,Paid Search,desktop,1 - Homepage,5000
1508,Paid Search,desktop,3 - Plano de Investimentos,5000
1508,Paid Search,desktop,2 - Questionário,5000
1513,Paid Search,desktop,1 - Homepage,5000
1513,Paid Search,desktop,2 - Questionário,5000
1517,Paid Search,desktop,1 - Homepage,5000
1517,Paid Search,desktop,2 - Questionário,5000
1518,Paid Search,desktop,1 - Homepage,5000
1518,Paid Search,desktop,2 - Questionário,5000
1521,Paid Search,desktop,1 - Homepage,5000
1521,Paid Search,desktop,3 - Plano de Investimentos,5000
1521,Paid Search,desktop,2 - Questionário,5000
1526,Paid Search,desktop,1 - Homepage,5000
1526,Paid Search,desktop,3 - Plano de Investimentos,5000
1526,Paid Search,desktop,2 - Questionário,5000
1527,Paid Search,desktop,1 - Homepage,5000
1527,Paid Search,desktop,3 - Plano de Investimentos,5000
1527,Paid Search,desktop,2 - Questionário,5000
1529,Paid Search,desktop,1 - Homepage,5000
1529,Paid Search,desktop,2 - Questionário,5000
1530,Paid Search,desktop,1 - Homepage,5000
1530,Paid Search,desktop,2 - Questionário,5000
1532,Paid Search,desktop,1 - Homepage,5000
1532,Paid Search,desktop,3 - Plano de Investimentos,5000
1532,Paid Search,desktop,2 - Questionário,5000
1542,Paid Search,desktop,1 - Homepage,5000
1542,Paid Search,desktop,2 - Questionário,5000
1545,Paid Search,desktop,1 - Homepage,5000
1545,Paid Search,desktop,3 - Plano de Investimentos,5000
1545,Paid Search,desktop,2 - Questionário,5000
1553,Paid Search,desktop,1 - Homepage,5000
1553,Paid Search,desktop,3 - Plano de Investimentos,5000
1553,Paid Search,desktop,2 - Questionário,5000
1554,Paid Search,desktop,1 - Homepage,5000
1554,Paid Search,desktop,3 - Plano de Investimentos,5000
1554,Paid Search,desktop,2 - Questionário,5000
1556,Paid Search,desktop,1 - Homepage,5000
1556,Paid Search,desktop,2 - Questionário,5000
1563,Paid Search,desktop,1 - Homepage,5000
1563,Paid Search,desktop,2 - Questionário,5000
1568,Paid Search,desktop,1 - Homepage,5000
1568,Paid Search,desktop,3 - Plano de Investimentos,5000
1568,Paid Search,desktop,2 - Questionário,5000
1570,Paid Search,desktop,1 - Homepage,5000
1570,Paid Search,desktop,3 - Plano de Investimentos,5000
1570,Paid Search,desktop,2 - Questionário,5000
1575,Paid Search,desktop,1 - Homepage,5000
1575,Paid Search,desktop,3 - Plano de Investimentos,5000
1575,Paid Search,desktop,2 - Questionário,5000
1577,Paid Search,desktop,1 - Homepage,5000
1577,Paid Search,desktop,2 - Questionário,5000
1580,Paid Search,desktop,1 - Homepage,5000
1580,Paid Search,desktop,2 - Questionário,5000
1582,Paid Search,desktop,4 - Cadastro,5000
1582,Paid Search,desktop,1 - Homepage,5000
1582,Paid Search,desktop,3 - Plano de Investimentos,5000
1582,Paid Search,desktop,2 - Questionário,5000
1591,Paid Search,desktop,1 - Homepage,5000
1591,Paid Search,desktop,3 - Plano de Investimentos,5000
1591,Paid Search,desktop,2 - Questionário,5000
1594,Paid Search,desktop,1 - Homepage,5000
1594,Paid Search,desktop,3 - Plano de Investimentos,5000
1594,Paid Search,desktop,2 - Questionário,5000
1596,Paid Search,desktop,1 - Homepage,5000
1596,Paid Search,desktop,3 - Plano de Investimentos,5000
1596,Paid Search,desktop,2 - Questionário,5000
1598,Paid Search,desktop,1 - Homepage,5000
1598,Paid Search,desktop,2 - Questionário,5000
1603,Paid Search,desktop,1 - Homepage,5000
1603,Paid Search,desktop,2 - Questionário,5000
1612,Paid Search,desktop,1 - Homepage,5000
1612,Paid Search,desktop,3 - Plano de Investimentos,5000
1612,Paid Search,desktop,2 - Questionário,5000
1618,Paid Search,desktop,1 - Homepage,5000
1618,Paid Search,desktop,2 - Questionário,5000
1619,Paid Search,desktop,1 - Homepage,5000
1619,Paid Search,desktop,2 - Questionário,5000
1632,Paid Search,desktop,1 - Homepage,5000
1632,Paid Search,desktop,2 - Questionário,5000
1634,Paid Search,desktop,1 - Homepage,5000
1634,Paid Search,desktop,2 - Questionário,5000
1635,Paid Search,desktop,1 - Homepage,5000
1635,Paid Search,desktop,3 - Plano de Investimentos,5000
1635,Paid Search,desktop,2 - Questionário,5000
1642,Paid Search,desktop,1 - Homepage,5000
1642,Paid Search,desktop,3 - Plano de Investimentos,5000
1642,Paid Search,desktop,2 - Questionário,5000
1647,Paid Search,desktop,1 - Homepage,5000
1647,Paid Search,desktop,3 - Plano de Investimentos,5000
1647,Paid Search,desktop,2 - Questionário,5000
1656,Paid Search,desktop,1 - Homepage,5000
1656,Paid Search,desktop,3 - Plano de Investimentos,5000
1656,Paid Search,desktop,2 - Questionário,5000
1658,Paid Search,desktop,1 - Homepage,5000
1658,Paid Search,desktop,3 - Plano de Investimentos,5000
1658,Paid Search,desktop,2 - Questionário,5000
1666,Paid Search,desktop,1 - Homepage,5000
1666,Paid Search,desktop,3 - Plano de Investimentos,5000
1666,Paid Search,desktop,2 - Questionário,5000
1669,Paid Search,desktop,1 - Homepage,5000
1669,Paid Search,desktop,2 - Questionário,5000
1672,Paid Search,desktop,1 - Homepage,
1673,Paid Search,desktop,1 - Homepage,
1674,Paid Search,desktop,1 - Homepage,5000
1674,Paid Search,desktop,3 - Plano de Investimentos,5000
1674,Paid Search,desktop,2 - Questionário,5000
1675,Paid Search,desktop,1 - Homepage,
1676,Paid Search,desktop,1 - Homepage,
1677,Paid Search,desktop,1 - Homepage,
1678,Paid Search,desktop,1 - Homepage,
1679,Paid Search,desktop,1 - Homepage,5000
1679,Paid Search,desktop,3 - Plano de Investimentos,5000
1679,Paid Search,desktop,2 - Questionário,5000
1682,Paid Search,desktop,1 - Homepage,5000
1682,Paid Search,desktop,3 - Plano de Investimentos,5000
1682,Paid Search,desktop,2 - Questionário,5000
1687,Paid Search,desktop,1 - Homepage,5000
1687,Paid Search,desktop,3 - Plano de Investimentos,5000
1687,Paid Search,desktop,2 - Questionário,5000
1703,Paid Search,desktop,1 - Homepage,5000
1703,Paid Search,desktop,3 - Plano de Investimentos,5000
1703,Paid Search,desktop,2 - Questionário,5000
1708,Paid Search,desktop,4 - Cadastro,100000
1708,Paid Search,desktop,1 - Homepage,100000
1708,Paid Search,desktop,3 - Plano de Investimentos,100000
1708,Paid Search,desktop,2 - Questionário,100000
1709,Paid Search,desktop,1 - Homepage,5000
1709,Paid Search,desktop,2 - Questionário,5000
1711,Paid Search,desktop,1 - Homepage,5000
1711,Paid Search,desktop,2 - Questionário,5000
1713,Paid Search,desktop,1 - Homepage,5000
1713,Paid Search,desktop,3 - Plano de Investimentos,5000
1713,Paid Search,desktop,2 - Questionário,5000
1715,Paid Search,desktop,1 - Homepage,5000
1715,Paid Search,desktop,2 - Questionário,5000
1717,Paid Search,desktop,1 - Homepage,5000
1717,Paid Search,desktop,3 - Plano de Investimentos,5000
1717,Paid Search,desktop,2 - Questionário,5000
1721,Paid Search,desktop,1 - Homepage,5000
1721,Paid Search,desktop,3 - Plano de Investimentos,5000
1721,Paid Search,desktop,2 - Questionário,5000
1724,Paid Search,desktop,1 - Homepage,5000
1724,Paid Search,desktop,2 - Questionário,5000
1732,Paid Search,desktop,1 - Homepage,
1733,Paid Search,desktop,1 - Homepage,5000
1733,Paid Search,desktop,2 - Questionário,5000
1734,Paid Search,desktop,1 - Homepage,5000
1734,Paid Search,desktop,3 - Plano de Investimentos,5000
1734,Paid Search,desktop,2 - Questionário,5000
1736,Paid Search,desktop,1 - Homepage,5000
1736,Paid Search,desktop,3 - Plano de Investimentos,5000
1736,Paid Search,desktop,2 - Questionário,5000
1738,Paid Search,desktop,1 - Homepage,5000
1738,Paid Search,desktop,2 - Questionário,5000
1753,Paid Search,desktop,1 - Homepage,5000
1753,Paid Search,desktop,3 - Plano de Investimentos,5000
1753,Paid Search,desktop,2 - Questionário,5000
1763,Paid Search,desktop,1 - Homepage,5000
1763,Paid Search,desktop,3 - Plano de Investimentos,5000
1763,Paid Search,desktop,2 - Questionário,5000
1766,Paid Search,desktop,1 - Homepage,5000
1766,Paid Search,desktop,3 - Plano de Investimentos,5000
1766,Paid Search,desktop,2 - Questionário,5000
1768,Paid Search,desktop,1 - Homepage,5000
1768,Paid Search,desktop,3 - Plano de Investimentos,5000
1768,Paid Search,desktop,2 - Questionário,5000
1769,Paid Search,desktop,1 - Homepage,5000
1769,Paid Search,desktop,3 - Plano de Investimentos,5000
1769,Paid Search,desktop,2 - Questionário,5000
1773,Paid Search,desktop,1 - Homepage,
1774,Paid Search,desktop,4 - Cadastro,100000
1774,Paid Search,desktop,1 - Homepage,100000
1774,Paid Search,desktop,3 - Plano de Investimentos,100000
1774,Paid Search,desktop,2 - Questionário,100000
1775,Paid Search,desktop,1 - Homepage,
1776,Paid Search,desktop,1 - Homepage,
1777,Paid Search,desktop,1 - Homepage,
1778,Paid Search,desktop,1 - Homepage,5000
1778,Paid Search,desktop,3 - Plano de Investimentos,5000
1778,Paid Search,desktop,2 - Questionário,5000
1779,Paid Search,desktop,4 - Cadastro,5000
1779,Paid Search,desktop,1 - Homepage,5000
1779,Paid Search,desktop,3 - Plano de Investimentos,5000
1779,Paid Search,desktop,2 - Questionário,5000
1781,Paid Search,desktop,1 - Homepage,5000
1781,Paid Search,desktop,3 - Plano de Investimentos,5000
1781,Paid Search,desktop,2 - Questionário,5000
1782,Paid Search,desktop,1 - Homepage,5000
1782,Paid Search,desktop,2 - Questionário,5000
1787,Paid Search,desktop,1 - Homepage,5000
1787,Paid Search,desktop,3 - Plano de Investimentos,5000
1787,Paid Search,desktop,2 - Questionário,5000
1794,Paid Search,desktop,1 - Homepage,5000
1794,Paid Search,desktop,3 - Plano de Investimentos,5000
1794,Paid Search,desktop,2 - Questionário,5000
1798,Paid Search,desktop,1 - Homepage,5000
1798,Paid Search,desktop,3 - Plano de Investimentos,5000
1798,Paid Search,desktop,2 - Questionário,5000
1806,Paid Search,desktop,1 - Homepage,5000
1806,Paid Search,desktop,3 - Plano de Investimentos,5000
1806,Paid Search,desktop,2 - Questionário,5000
1808,Paid Search,desktop,1 - Homepage,5000
1808,Paid Search,desktop,3 - Plano de Investimentos,5000
1808,Paid Search,desktop,2 - Questionário,5000
1810,Paid Search,desktop,1 - Homepage,5000
1810,Paid Search,desktop,3 - Plano de Investimentos,5000
1810,Paid Search,desktop,2 - Questionário,5000
1811,Paid Search,desktop,1 - Homepage,5000
1811,Paid Search,desktop,3 - Plano de Investimentos,5000
1811,Paid Search,desktop,2 - Questionário,5000
1813,Paid Search,desktop,1 - Homepage,
1814,Paid Search,desktop,1 - Homepage,
1815,Paid Search,desktop,1 - Homepage,
1816,Paid Search,desktop,1 - Homepage,
1817,Paid Search,desktop,1 - Homepage,
1818,Paid Search,desktop,1 - Homepage,
1819,Paid Search,desktop,1 - Homepage,
1820,Paid Search,desktop,1 - Homepage,5000
1820,Paid Search,desktop,3 - Plano de Investimentos,5000
1820,Paid Search,desktop,2 - Questionário,5000
1821,Paid Search,desktop,1 - Homepage,
1822,Paid Search,desktop,1 - Homepage,
1823,Paid Search,desktop,1 - Homepage,5000
1823,Paid Search,desktop,2 - Questionário,5000
1824,Paid Search,desktop,1 - Homepage,5000
1824,Paid Search,desktop,2 - Questionário,5000
1826,Paid Search,desktop,1 - Homepage,5000
1826,Paid Search,desktop,3 - Plano de Investimentos,5000
1826,Paid Search,desktop,2 - Questionário,5000
1827,Paid Search,desktop,1 - Homepage,5000
1827,Paid Search,desktop,3 - Plano de Investimentos,5000
1827,Paid Search,desktop,2 - Questionário,5000
1834,Paid Search,desktop,1 - Homepage,5000
1834,Paid Search,desktop,2 - Questionário,5000
1836,Paid Search,desktop,1 - Homepage,5000
1836,Paid Search,desktop,3 - Plano de Investimentos,5000
1836,Paid Search,desktop,2 - Questionário,5000
1839,Paid Search,desktop,1 - Homepage,5000
1839,Paid Search,desktop,2 - Questionário,5000
1843,Paid Search,desktop,1 - Homepage,5000
1843,Paid Search,desktop,3 - Plano de Investimentos,5000
1843,Paid Search,desktop,2 - Questionário,5000
1844,Paid Search,desktop,1 - Homepage,5000
1844,Paid Search,desktop,2 - Questionário,5000
1854,Paid Search,desktop,1 - Homepage,5000
1854,Paid Search,desktop,3 - Plano de Investimentos,5000
1854,Paid Search,desktop,2 - Questionário,5000
1860,Paid Search,desktop,1 - Homepage,
1861,Paid Search,desktop,1 - Homepage,
1862,Paid Search,desktop,4 - Cadastro,5000
1862,Paid Search,desktop,1 - Homepage,5000
1862,Paid Search,desktop,3 - Plano de Investimentos,5000
1862,Paid Search,desktop,2 - Questionário,5000
1863,Paid Search,desktop,1 - Homepage,
1864,Paid Search,desktop,1 - Homepage,
1865,Paid Search,desktop,1 - Homepage,
1866,Paid Search,desktop,1 - Homepage,
1867,Paid Search,desktop,1 - Homepage,
1868,Paid Search,desktop,1 - Homepage,
1869,Paid Search,desktop,1 - Homepage,5000
1869,Paid Search,desktop,3 - Plano de Investimentos,5000
1869,Paid Search,desktop,2 - Questionário,5000
1870,Paid Search,desktop,1 - Homepage,
1871,Paid Search,desktop,1 - Homepage,
1872,Paid Search,desktop,1 - Homepage,
1873,Paid Search,desktop,1 - Homepage,
1874,Paid Search,desktop,1 - Homepage,
1875,Paid Search,desktop,1 - Homepage,
1876,Paid Search,desktop,1 - Homepage,
1877,Paid Search,desktop,1 - Homepage,
1878,Paid Search,desktop,1 - Homepage,
1879,Paid Search,desktop,1 - Homepage,
1880,Paid Search,desktop,1 - Homepage,
1881,Paid Search,desktop,4 - Cadastro,5000
1881,Paid Search,desktop,1 - Homepage,5000
1881,Paid Search,desktop,3 - Plano de Investimentos,5000
1881,Paid Search,desktop,2 - Questionário,5000
1882,Paid Search,desktop,1 - Homepage,
1883,Paid Search,desktop,1 - Homepage,
1884,Paid Search,desktop,1 - Homepage,
1885,Paid Search,desktop,1 - Homepage,
1886,Paid Search,desktop,1 - Homepage,
1887,Paid Search,desktop,1 - Homepage,
1888,Paid Search,desktop,1 - Homepage,
1889,Paid Search,desktop,1 - Homepage,5000
1889,Paid Search,desktop,3 - Plano de Investimentos,5000
1889,Paid Search,desktop,2 - Questionário,5000
1890,Paid Search,desktop,1 - Homepage,
1891,Paid Search,desktop,1 - Homepage,
1892,Paid Search,desktop,1 - Homepage,5000
1892,Paid Search,desktop,3 - Plano de Investimentos,5000
1892,Paid Search,desktop,2 - Questionário,5000
1893,Paid Search,desktop,1 - Homepage,5000
1893,Paid Search,desktop,2 - Questionário,5000
1894,Paid Search,desktop,1 - Homepage,
1895,Paid Search,desktop,1 - Homepage,5000
1895,Paid Search,desktop,3 - Plano de Investimentos,5000
1895,Paid Search,desktop,2 - Questionário,5000
1896,Paid Search,desktop,1 - Homepage,
1897,Paid Search,desktop,1 - Homepage,
1898,Paid Search,desktop,1 - Homepage,
1899,Paid Search,desktop,1 - Homepage,
1900,Paid Search,desktop,4 - Cadastro,11000
1900,Paid Search,desktop,1 - Homepage,11000
1900,Paid Search,desktop,3 - Plano de Investimentos,11000
1900,Paid Search,desktop,2 - Questionário,11000
1901,Paid Search,desktop,1 - Homepage,
1902,Paid Search,desktop,1 - Homepage,5000
1902,Paid Search,desktop,3 - Plano de Investimentos,5000
1902,Paid Search,desktop,2 - Questionário,5000
1903,Paid Search,desktop,1 - Homepage,
1904,Paid Search,desktop,1 - Homepage,
1905,Paid Search,desktop,1 - Homepage,
1906,Paid Search,desktop,1 - Homepage,5000
1906,Paid Search,desktop,3 - Plano de Investimentos,5000
1906,Paid Search,desktop,2 - Questionário,5000
1907,Paid Search,desktop,1 - Homepage,
1908,Paid Search,desktop,1 - Homepage,5000
1908,Paid Search,desktop,3 - Plano de Investimentos,5000
1908,Paid Search,desktop,2 - Questionário,5000
1909,Paid Search,desktop,1 - Homepage,
1910,Paid Search,desktop,4 - Cadastro,5000
1910,Paid Search,desktop,1 - Homepage,5000
1910,Paid Search,desktop,3 - Plano de Investimentos,5000
1910,Paid Search,desktop,2 - Questionário,5000
1911,Paid Search,desktop,1 - Homepage,
1912,Paid Search,desktop,1 - Homepage,
1913,Paid Search,desktop,1 - Homepage,
1914,Paid Search,desktop,1 - Homepage,
1915,Paid Search,desktop,1 - Homepage,
1916,Paid Search,desktop,1 - Homepage,5000
1916,Paid Search,desktop,3 - Plano de Investimentos,5000
1916,Paid Search,desktop,2 - Questionário,5000
1917,Paid Search,desktop,1 - Homepage,
1918,Paid Search,desktop,1 - Homepage,
1919,Paid Search,desktop,1 - Homepage,
1920,Paid Search,desktop,1 - Homepage,
1921,Paid Search,desktop,1 - Homepage,
1922,Paid Search,desktop,1 - Homepage,
1923,Paid Search,desktop,1 - Homepage,
1924,Paid Search,desktop,1 - Homepage,
1925,Paid Search,desktop,1 - Homepage,
1926,Paid Search,desktop,1 - Homepage,
1927,Paid Search,desktop,1 - Homepage,
1928,Paid Search,desktop,1 - Homepage,
1929,Paid Search,desktop,1 - Homepage,
1930,Paid Search,desktop,1 - Homepage,5000
1930,Paid Search,desktop,3 - Plano de Investimentos,5000
1930,Paid Search,desktop,2 - Questionário,5000
1931,Paid Search,desktop,1 - Homepage,
1932,Paid Search,desktop,1 - Homepage,
1933,Paid Search,desktop,1 - Homepage,
1934,Paid Search,desktop,1 - Homepage,5000
1934,Paid Search,desktop,3 - Plano de Investimentos,5000
1934,Paid Search,desktop,2 - Questionário,5000
1935,Paid Search,desktop,1 - Homepage,
1936,Paid Search,desktop,1 - Homepage,
1937,Paid Search,desktop,1 - Homepage,
1938,Paid Search,desktop,1 - Homepage,
1939,Paid Search,desktop,1 - Homepage,
1940,Paid Search,desktop,1 - Homepage,
1941,Paid Search,desktop,1 - Homepage,5000
1941,Paid Search,desktop,3 - Plano de Investimentos,5000
1941,Paid Search,desktop,2 - Questionário,5000
1942,Paid Search,desktop,1 - Homepage,5000
1942,Paid Search,desktop,2 - Questionário,5000
1943,Paid Search,desktop,1 - Homepage,
1944,Paid Search,desktop,1 - Homepage,
1945,Paid Search,desktop,1 - Homepage,
